,gene_name,cistron_name,monomer_name,max_mRNA_count_basal,max_protein_count_basal,prob_monomer_expressed_basal,expression_status_basal,log2_max_mRNA_basal,log2_max_Protein_basal,log2_max_mRNA_1_basal,log2_max_Protein_1_basal,mean_mRNA_count_basal,mean_protein_count_basal,log2_mean_mRNA_1_basal,log2_mean_Protein_1_basal,mean_mRNA_count_min_aa,mean_protein_count_min_aa,prob_monomer_expressed_min_aa,expression_status_min_aa,mean_mRNA_count_acetate,mean_protein_count_acetate,prob_monomer_expressed_acetate,expression_status_acetate
79,EG10045,EG10045_RNA,ANSA-MONOMER[c],7,1488,1.0,always_expressed,2.807354922057604,10.539158811108031,3.0,10.5401280385821,0.682899388583698,509.9684882188797,0.7509489283433332,8.997090511677042,1.050226261691134,667.4597095160541,1.0,always_expressed,0.0691881492170084,118.0850699743782,1.0,always_expressed
80,EG10046,EG10046_RNA,ANSB-MONOMER[p],2,565,0.6433543254888963,subgen,1.0,9.14210705730255,1.584962500721156,9.144658242831882,0.0372309359155585,20.395343276254646,0.05273714102461557,4.4192249212653225,0.0346470757788528,16.954989045441184,0.5692307692307692,subgen,0.0,0.0,0.0,never_expressed
81,G6764,G6764_RNA,ANSP-MONOMER[i],2,254,0.7984753065959562,subgen,1.0,7.9886846867721655,1.584962500721156,7.994353436858858,0.0402301769354697,17.131840343318576,0.056902796040076004,4.180453457886339,0.0762062438855387,26.56315235711152,0.7692307692307693,subgen,0.0014984599161972,3.899418190563402,0.3571428571428571,subgen
82,EG11028,EG11028_RNA,ANTHRANSYNCOMPI-MONOMER[c],31,6237,1.0,always_expressed,4.954196310386875,12.606636543579526,5.0,12.606867837374152,2.2890042406954403,1608.9154336767083,1.717650868321183,10.652769192492968,0.5580932394114214,323.58997150252816,1.0,always_expressed,0.0801953547742597,163.21804441731183,1.0,always_expressed
83,EG11027,EG11027_RNA,ANTHRANSYNCOMPII-MONOMER[c],31,2927,1.0,always_expressed,4.954196310386875,11.515207030408751,5.0,11.515699838284043,2.2890042406954403,741.7491599021508,1.717650868321183,9.536731258053946,0.5580932394114214,159.87005181229438,1.0,always_expressed,0.0801953547742597,83.87105844918648,1.0,always_expressed
84,EG11934,EG11934_RNA,APHA-MONOMER[p],3,420,0.9963539940338084,subgen,1.584962500721156,8.714245517666123,2.0,8.717676423066395,0.075850043591979,72.13687317132353,0.10547700313359265,6.192527043187442,0.1239916907222057,98.96405513202976,0.9948717948717948,subgen,0.0074090518078641,31.03843272192469,0.8571428571428571,subgen
85,EG10049,EG10049_RNA,APPA-MONOMER[p],2,487,0.917467683128936,subgen,1.0,8.927777962082342,1.584962500721156,8.930737337562887,0.0771472223868089,45.29232442589787,0.10721544811024555,5.532701099805417,0.1143150454440252,53.83169736735613,0.8641025641025641,subgen,0.0,6.593834114937425,0.2142857142857142,subgen
86,EG11379,EG11379_RNA,APPB-MONOMER[i],2,299,0.760689426582698,subgen,1.0,8.224001674198105,1.584962500721156,8.228818690495881,0.0334466160491841,18.74702544699413,0.04746386650862575,4.303563447110505,0.0615968523569695,29.070526628168334,0.6692307692307692,subgen,0.0,0.0,0.0,never_expressed
87,EG11380,EG11380_RNA,APPC-MONOMER[i],2,316,0.7842227378190255,subgen,1.0,8.303780748177102,1.584962500721156,8.308339030139408,0.0334466160491841,20.27332100343375,0.04746386650862575,4.410973366605581,0.0615968523569695,31.112895141514723,0.7025641025641025,subgen,0.0,0.0,0.0,never_expressed
88,EG13270,EG13270_RNA,AQPZ-MONOMER[i],2,384,0.7388133907855485,subgen,1.0,8.584962500721156,1.584962500721156,8.588714635582264,0.0584844945164393,36.456874977075415,0.08200013580928803,5.2271586356017785,0.0751981120957356,34.74581731800026,0.6897435897435897,subgen,0.0036721517699401,0.0541665510447595,0.1428571428571428,subgen
89,EG10052,EG10052_RNA,ARABISOM-MONOMER[c],1,446,0.2896917467683129,subgen,0.0,8.800899899920305,1.0,8.804131021183318,0.0240764566633655,13.783283675156522,0.034323429724036354,3.885894852578064,0.0252018748411482,12.22155186980049,0.3564102564102564,subgen,0.0,0.0,0.0,never_expressed
90,EG10056,EG10056_RNA,ARAE-MONOMER[i],3,67,0.8418959231024197,subgen,1.584962500721156,6.066089190457772,2.0,6.087462841250339,0.0863678429447298,5.850853358839578,0.11951268080096453,2.7762837048448583,0.1374154624698093,8.610856869424214,0.8769230769230769,subgen,0.0106834642173321,8.007714293642644,0.3571428571428571,subgen
91,EG10057,EG10057_RNA,ARAF-MONOMER[p],3,533,0.9913821677162744,subgen,1.584962500721156,9.057991722759176,2.0,9.060695931687555,0.1004167336769904,62.872651464493,0.13804998352471484,5.997126435414031,0.1593345194264156,79.65797496141411,0.9897435897435898,subgen,0.0342425840108777,54.500097122401975,1.0,always_expressed
92,EG10058,EG10058_RNA,ARAG-MONOMER[c],3,562,0.9821014252568776,subgen,1.584962500721156,9.134426320220927,2.0,9.13699111208023,0.1004167336769904,61.16558956388271,0.13804998352471484,5.958044323110915,0.1593345194264156,76.30844857036973,0.953846153846154,subgen,0.0342425840108777,56.657851652468295,1.0,always_expressed
93,EG10059,EG10059_RNA,ARAH-MONOMER[m],3,552,0.9741465031488232,subgen,1.584962500721156,9.108524456778168,2.0,9.111135670234708,0.1004167336769904,58.180151259935165,0.13804998352471484,5.887041478841966,0.1593345194264156,73.21815119988982,0.9333333333333332,subgen,0.0342425840108777,50.177160510956334,0.8571428571428571,subgen
94,EG10060,EG10060_RNA,ARAJ-MONOMER[i],3,136,0.9078554855817036,subgen,1.584962500721156,7.087462841250339,2.0,7.098032082960526,0.0910987718065701,12.553939783817642,0.12578170766108057,3.7606403619951188,0.1551742009135661,17.48416594133241,0.9076923076923076,subgen,0.0016649554624413,1.2840691511502067,0.4285714285714285,subgen
95,EG10061,EG10061_RNA,ARCA-MONOMER[c],16,5945,1.0,always_expressed,4.0,12.537461094633018,4.087462841250339,12.537703747907644,3.707830755904668,2978.2845723894893,2.2350624571635636,11.540750216764856,5.471163881051808,3667.493158192917,1.0,always_expressed,0.2399293318903719,478.7924170528439,1.0,always_expressed
96,EG10062,EG10062_RNA,ARCB-MONOMER[i],5,9,1.0,always_expressed,2.321928094887362,3.169925001442312,2.584962500721156,3.321928094887362,0.299173586364316,1.3590102786783025,0.37759420634832874,1.2381817047011174,0.4363932736311061,1.5800378546387552,1.0,always_expressed,0.0025066829462311,0.3911165376326183,0.7142857142857143,subgen
97,G6861,G6861_RNA,ARCD-MONOMER[m],3,294,0.9870732515744116,subgen,1.584962500721156,8.199672344836364,2.0,8.204571144249204,0.1148267747860607,24.72455441661517,0.15681955716613272,4.685074182832379,0.1408928071926653,24.48476514079057,0.9717948717948718,subgen,0.013634135286881,3.899686433387907,0.7857142857142857,subgen
98,EG10959,EG10959_RNA,ARGDECARBOXBIO-MONOMER[p],7,2264,1.0,always_expressed,2.807354922057604,11.144658242831882,3.0,11.145295334933598,0.9947245240856264,791.7402348323895,0.9961895207949308,9.63070439074382,1.3902378765052756,907.8646022210136,1.0,always_expressed,0.0407821590772446,112.09715015123344,0.8571428571428571,subgen
99,EG11501,EG11501_RNA,ARGDECARBOXDEG-MONOMER[c],1,183,0.1358965860125953,subgen,0.0,7.515699838284043,1.0,7.523561956057013,0.0037673909424614,2.94742511067284,0.005424983617155291,1.9809118959814522,0.0034532063560579,2.344418996610689,0.0923076923076923,subgen,0.0,0.0,0.0,never_expressed
100,EG10071,EG10071_RNA,ARGS-MONOMER[c],7,2069,1.0,always_expressed,2.807354922057604,11.014717929860009,3.0,11.015415052386688,0.7826587157154022,606.0681057662737,0.8340305300671362,9.245714568429468,2.000026978174657,1500.4884966483169,1.0,always_expressed,0.1170463690096289,109.55362544051948,1.0,always_expressed
101,EG11223,EG11223_RNA,ARGSUCCINLYA-MONOMER[c],7,2291,1.0,always_expressed,2.807354922057604,11.161761743304675,3.0,11.162391328756906,0.8374463564723509,418.2283514331745,0.8777021316464128,8.71159247604165,0.632378353280617,280.56033810752365,1.0,always_expressed,0.0419938766637992,70.28659433360157,1.0,always_expressed
102,EG10068,EG10068_RNA,ARGSUCCINSYN-MONOMER[c],20,9791,1.0,always_expressed,4.321928094887363,13.257240501116577,4.392317422778761,13.257387842692651,3.914537854484613,4890.642312293502,2.29705575707635,12.256103199331418,5.937453231914328,6165.898350497605,1.0,always_expressed,0.1989066792463301,719.8944325739286,1.0,always_expressed
103,G6943,G6943_RNA,ARGSUCCTRAN-MONOMER[c],2,366,0.7802452767649983,subgen,1.0,8.515699838284043,1.584962500721156,8.519636252843213,0.0332893181311596,18.929788698814694,0.04724426135930656,4.316854509289713,0.1161907385346307,48.39639457994272,0.9153846153846154,subgen,0.0017297037304252,0.1998131549981038,0.1428571428571428,subgen
104,EG10072,EG10072_RNA,ARGT-MONOMER[p],12,2670,1.0,always_expressed,3.584962500721156,11.382624026574916,3.700439718141092,11.38316426063511,1.922220764453774,963.0182860593133,1.5470651732651937,9.912916702367804,1.8544073108013512,968.2279357578666,1.0,always_expressed,0.2207545948145887,270.95095781187854,1.0,always_expressed
105,EG10073,EG10073_RNA,AROA-MONOMER[c],16,3246,1.0,always_expressed,4.0,11.664447284547972,4.087462841250339,11.664891669286089,3.106475877694168,1394.358307022964,2.0379008234055505,10.446419916673415,4.785764895147194,2228.2635654071646,1.0,always_expressed,0.2061122364976736,215.1935603222614,1.0,always_expressed
106,EG10074,EG10074_RNA,AROB-MONOMER[c],11,195,1.0,always_expressed,3.4594316186372973,7.60733031374961,3.584962500721156,7.614709844115208,1.552605925687667,69.66934425813223,1.351970829974182,6.143012617163925,1.324103011190263,67.7312320648385,1.0,always_expressed,0.1031717401559508,72.52055757508487,1.0,always_expressed
107,EG10075,EG10075_RNA,AROC-MONOMER[c],7,1388,1.0,always_expressed,2.807354922057604,10.43879185257826,3.0,10.439830883981392,0.9431759507706892,375.0928939431132,0.9584165400439267,8.554945237525233,1.4714507016455267,495.7095543915499,1.0,always_expressed,0.0785858978272331,83.40913505563726,1.0,always_expressed
108,EG10076,EG10076_RNA,AROD-MONOMER[c],5,2731,1.0,always_expressed,2.321928094887362,11.415213598765286,2.584962500721156,11.41574176829009,0.410730962719688,631.8556661108337,0.496442881090177,9.305732694910862,0.6854273839831997,810.913158675684,1.0,always_expressed,0.01511409569794,74.72010248725847,1.0,always_expressed
109,EG10077,EG10077_RNA,AROE-MONOMER[c],6,787,1.0,always_expressed,2.584962500721156,9.620219825507487,2.807354922057604,9.622051819456376,0.7118541968213123,192.362151299436,0.775559828794785,7.59516161914809,1.0072131119608447,255.40789580177005,1.0,always_expressed,0.0247430881223927,14.19858293790641,1.0,always_expressed
110,EG10078,EG10078_RNA,AROF-MONOMER[c],11,1157,1.0,always_expressed,3.4594316186372973,10.17617314910749,3.584962500721156,10.177419537989236,0.8093655039317426,279.8078806962302,0.8554838714450683,8.133439614312605,0.945675895568906,273.64106390561614,1.0,always_expressed,0.1421686969873556,120.4048986689606,1.0,always_expressed
111,EG10079,EG10079_RNA,AROG-MONOMER[c],13,5110,1.0,always_expressed,3.700439718141092,12.319107575824983,3.807354922057604,12.31938987600021,1.0284039128386138,1332.1359413751366,1.0203449625123637,10.380608185830184,1.1766914250581806,1340.656391768533,1.0,always_expressed,0.1680495046757499,558.6589431232715,1.0,always_expressed
112,EG10080,EG10080_RNA,AROH-MONOMER[c],10,1770,1.0,always_expressed,3.321928094887362,10.78953364497036,3.4594316186372973,10.790348496751914,0.8453239490665109,621.6099597091611,0.8838741055466721,9.282184845136408,0.2766867393752139,169.3662415001001,1.0,always_expressed,0.05794045009296,86.52336949986588,1.0,always_expressed
113,EG10081,EG10081_RNA,AROK-MONOMER[c],11,2710,1.0,always_expressed,3.4594316186372973,11.404077136241234,3.584962500721156,11.404609397837712,1.552605925687667,1091.9110081738488,1.351970829974182,10.093960216968139,1.324103011190263,747.5384133709513,1.0,always_expressed,0.1031717401559508,217.6413593436376,1.0,always_expressed
114,EG10082,EG10082_RNA,AROL-MONOMER[c],7,445,1.0,always_expressed,2.807354922057604,8.79766152585376,3.0,8.800899899920305,0.348042452098199,88.01896815387263,0.4308659301007631,6.47604087305433,0.2854092092129046,58.199443965621285,0.9974358974358974,subgen,0.0193227331168891,14.499283144175893,1.0,always_expressed
115,EG10084,EG10084_RNA,AROP-MONOMER[i],8,936,1.0,always_expressed,3.0,9.870364719583405,3.169925001442312,9.871905237659186,0.4283398650764764,158.95298837829372,0.5143393010205126,7.3215041361406,0.5048056648487164,161.63266091416256,1.0,always_expressed,0.034890066690716,25.824800436588323,1.0,always_expressed
116,EG12236,EG12236_RNA,ARSF-MONOMER[i],2,261,0.5986078886310905,subgen,1.0,8.027905996569885,1.584962500721156,8.03342300153745,0.0361460740414702,10.20321409727924,0.051227405958478994,3.4858407822587725,0.0413476024212201,10.262993185881044,0.5230769230769231,subgen,0.003894145831599,4.814690457030275,0.5,subgen
117,EG11625,EG11625_RNA,ARTI-MONOMER[p],5,1153,1.0,always_expressed,2.321928094887362,10.171176797651771,2.584962500721156,10.172427508645482,0.4311112709953925,235.45605815649665,0.5171358480760132,7.885428294820053,0.3437189839735443,162.65230386512047,1.0,always_expressed,0.0499394141206722,70.77486102246765,1.0,always_expressed
118,EG11628,EG11628_RNA,ARTJ-MONOMER[p],12,9144,1.0,always_expressed,3.584962500721156,13.158609688214478,3.700439718141092,13.158767454636079,2.1336827745377698,3053.4809316833275,1.6478591419148125,11.57671151874475,1.7679834382405686,2242.719154362016,1.0,always_expressed,0.1638871160196464,462.9922857063573,1.0,always_expressed
119,EG11627,EG11627_RNA,ARTM-MONOMER[i],5,523,1.0,always_expressed,2.321928094887362,9.030667136246942,2.584962500721156,9.03342300153745,0.4311112709953925,106.45992288875158,0.5171358480760132,6.747654897681549,0.3437189839735443,69.75604346609909,1.0,always_expressed,0.0499394141206722,37.84474290312734,1.0,always_expressed
120,EG11624,EG11624_RNA,ARTP-MONOMER[i],5,1212,1.0,always_expressed,2.321928094887362,10.243173983472952,2.584962500721156,10.24436383512051,0.4311112709953925,261.6958182736448,0.5171358480760132,8.037249424871726,0.3437189839735443,168.2198224268146,1.0,always_expressed,0.0499394141206722,85.80470072425562,1.0,always_expressed
121,EG11626,EG11626_RNA,ARTQ-MONOMER[i],5,491,1.0,always_expressed,2.321928094887362,8.939579214314692,2.584962500721156,8.94251450533924,0.4311112709953925,105.45431165584628,0.5171358480760132,6.734090573369865,0.3437189839735443,67.87534237433495,1.0,always_expressed,0.0499394141206722,37.81161028942476,1.0,always_expressed
122,EG10089,EG10089_RNA,ARYLSULFAT-MONOMER[p],2,298,0.6837918462048392,subgen,1.0,8.219168520462162,1.584962500721156,8.224001674198105,0.0288708689898793,16.423418485820616,0.041061924546505875,4.122955804283081,0.0355657536211099,14.66284665179554,0.6153846153846154,subgen,0.0002312438142279,2.1323454597589517,0.4285714285714285,subgen
123,EG10086,EG10086_RNA,ASCF-MONOMER[i],2,356,0.8176997016904209,subgen,1.0,8.475733430966399,1.584962500721156,8.479780264029099,0.0467372320645104,28.72777091215864,0.06589932041921674,4.89373938408177,0.0789963551066134,39.23479957346086,0.7794871794871795,subgen,0.0024696839359547,28.88703277187335,0.8571428571428571,subgen
124,EG11314,EG11314_RNA,ASL-MONOMER[c],12,4066,1.0,always_expressed,3.584962500721156,11.989394499844732,3.700439718141092,11.989749275462133,1.778698758263431,1727.7953829181515,1.4744094388866824,10.755551408981642,2.8300971356278035,2476.045327593135,1.0,always_expressed,0.1356106224158503,338.9588016020571,1.0,always_expressed
125,EG10094,EG10094_RNA,ASNS-MONOMER[c],18,9871,1.0,always_expressed,4.169925001442312,13.268980531649836,4.247927513443585,13.269126679149418,3.766388609091397,3863.448936722504,2.2528965808931427,11.916046987831901,8.44482324325936,7196.249940009059,1.0,always_expressed,0.4256088649628622,791.1697884581588,1.0,always_expressed
126,EG10091,EG10091_RNA,ASNSYNA-MONOMER[c],19,6210,1.0,always_expressed,4.247927513443585,12.600377553107844,4.321928094887363,12.600609852446706,2.9652131774743737,2895.95248968041,1.9873984300699141,11.500320309116963,4.018729952731398,3342.731126991948,1.0,always_expressed,0.0804728473513333,268.448446504056,1.0,always_expressed
127,EG10092,EG10092_RNA,ASNSYNB-MONOMER[c],6,2758,1.0,always_expressed,2.584962500721156,11.429406741513981,2.807354922057604,11.429929741353273,0.471426092550427,522.542597404796,0.5572150797647055,9.032163114828569,0.3077513975404424,291.5560173398668,1.0,always_expressed,0.038081231327062,144.55267271600485,1.0,always_expressed
128,EG10088,EG10088_RNA,ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c],32,24490,1.0,always_expressed,5.0,14.57990515345134,5.044394119358453,14.579964061805237,10.31957999339772,12483.45576613256,3.500748523668141,13.60784531089846,14.72817075196692,14282.961969293156,1.0,always_expressed,0.6876821045037045,2164.1432231687804,1.0,always_expressed
129,EG10096,EG10096_RNA,ASPAMINOTRANS-MONOMER[c],20,20717,1.0,always_expressed,4.321928094887363,14.338527483033397,4.392317422778761,14.338597119574542,6.159288477327939,8675.65939005087,2.8398162130148945,13.08292398066537,9.679044915820995,11302.753281752955,1.0,always_expressed,0.4700631758100471,1513.1729241242797,1.0,always_expressed
130,EG10095,EG10095_RNA,ASPARTASE-MONOMER[c],4,698,1.0,always_expressed,2.0,9.447083226209653,2.321928094887362,9.449148645375436,0.3155699545458393,129.6191344805501,0.3956879648801337,7.029222443459586,0.4664043630807939,146.96521519354002,1.0,always_expressed,0.0891861142714432,170.89218488405436,1.0,always_expressed
131,EG10805,EG10805_RNA,ASPCARBCAT-MONOMER[c],25,25675,1.0,always_expressed,4.643856189774724,14.64807665609292,4.700439718141092,14.648132845652658,6.82099638003177,9706.545337774354,2.967352415839681,13.244890824723162,7.8530839603392435,8582.07431067214,1.0,always_expressed,0.5318700224768987,1507.9155405092913,1.0,always_expressed
132,EG10811,EG10811_RNA,ASPCARBREG-MONOMER[c],25,18340,1.0,always_expressed,4.643856189774724,14.162706018482417,4.700439718141092,14.162784680189635,6.82099638003177,6947.844061333492,2.967352415839681,12.762557290457647,7.8530839603392435,6157.595415414193,1.0,always_expressed,0.5318700224768987,1106.22815439687,1.0,always_expressed
133,EG11747,EG11747_RNA,ASPDECARBOX-MONOMER[c],13,8306,1.0,always_expressed,3.700439718141092,13.019938156424795,3.807354922057604,13.020111839088086,3.178954243940151,3857.910515824312,2.063141962440647,11.91397787431132,4.797635291996143,4746.818178462046,1.0,always_expressed,0.165718567028332,521.2094051484123,1.0,always_expressed
134,EG10998,EG10998_RNA,ASPKINIHOMOSERDEHYDROGI-MONOMER[c],16,3891,1.0,always_expressed,4.0,11.925925264972856,4.087462841250339,11.926295994781112,3.229155557060349,1556.7756938742689,2.0803696266405733,10.605271797501791,10.988813996844971,4361.762455752244,1.0,always_expressed,0.3208739166227303,553.1801019322733,1.0,always_expressed
135,EG10590,EG10590_RNA,ASPKINIIHOMOSERDEHYDROGII-MONOMER[c],6,738,1.0,always_expressed,2.584962500721156,9.527477006060396,2.807354922057604,9.52943055414615,0.5142061886502851,217.49677645073825,0.5985616697155532,7.771468185139776,0.7535217167206467,294.5401754717276,1.0,always_expressed,0.0187307489524655,22.71963074987744,1.0,always_expressed
