Monomer ID,Log10 Simulated Counts,Log10 Schmidt Validation Counts
EG11116-MONOMER[c],2.327408474098009,1.8325089127062364
EG11082-MONOMER[c],2.1236677662356893,1.6334684555795864
EG12229-MONOMER[c],1.6929698604288572,1.7323937598229686
HMP-P-KIN-MONOMER[c],2.6670385874346514,1.462397997898956
PD00347[c],3.616276723277132,3.669967369908504
G6904-MONOMER[p],2.556228294952907,2.7134905430939424
AMTB-MONOMER[m],1.6304567202646985,1.7323937598229686
EG10863-MONOMER[c],2.6989686522830136,0.7781512503836436
G6964-MONOMER[c],2.488098004199798,1.9030899869919435
ASPS-MONOMER[c],3.127298785760872,3.356599435724971
G7678-MONOMER[c],2.351847511334927,2.0718820073061255
G6420-MONOMER[c],2.2304771599960636,2.173186268412274
G6954-MONOMER[c],2.7357886039715202,2.4345689040341987
EG10226-MONOMER[c],3.1369813620271008,1.3222192947339193
EG11723-MONOMER[c],2.3972024721798313,3.2273724422896364
G6659-MONOMER[c],0.7205196548573253,1.505149978319906
G6499-MONOMER[c],3.035114101936563,3.2667019668840878
EG12043-MONOMER[c],3.6875537628331156,2.4771212547196626
EG12867-MONOMER[i],2.145977885810923,1.568201724066995
NRDF-MONOMER[c],3.1263794213755727,1.6434526764861874
EG11816-MONOMER[c],2.3415679284039213,3.172310968521954
G7271-MONOMER[c],2.2636157704676445,1.99563519459755
NHAB-MONOMER[i],2.4450476289992547,0.0
EG11069-MONOMER[c],2.0452005806189084,1.2304489213782739
TRANSKETOII-MONOMER[c],2.829459738552967,2.8779469516291885
PD04413[i],2.0857100285487054,1.2304489213782739
EG10976-MONOMER[c],2.298324403339076,3.5578679615680224
EG10156-MONOMER[c],3.119927964058444,2.725094521081469
EG12121-MONOMER[c],1.9011509937773858,1.146128035678238
COBU-MONOMER[c],1.3439744857313998,1.4913616938342726
EG10459-MONOMER[c],2.172591155450435,0.6989700043360189
EG11581-MONOMER[c],3.45750967967763,3.2135177569963047
G7326-MONOMER[c],3.2718125683848522,3.885813374660489
G7220-MONOMER[i],2.6141142259963397,0.6989700043360189
G6321-MONOMER[p],2.8630307237041768,4.470086928408834
G6472-MONOMER[c],3.1668472802459973,3.292256071356476
PHEP-MONOMER[i],1.7058369677441003,1.9637878273455553
EG12600-MONOMER[c],2.628046262598217,2.6190933306267428
EG12341-MONOMER[i],1.9644573303297308,1.6532125137753437
FGAMSYN-MONOMER[c],2.8546375424959156,3.390405156480081
MODF-MONOMER[i],2.1738340506107323,2.369215857410143
EG11344-MONOMER[c],2.679970121723939,2.699837725867246
G6381-MONOMER[c],2.23287500135033,1.0413926851582251
YDDS-MONOMER[p],1.4315800033914838,1.2304489213782739
G6276-MONOMER[c],2.893274285182756,2.315970345456918
PTSI-MONOMER[c],3.9347350205868263,4.006850960324272
G7033-MONOMER[c],2.145561357557447,0.47712125471966244
EG11372-MONOMER[c],2.1373989843795846,1.4313637641589874
FOCA-MONOMER[i],1.8845859862538628,1.4313637641589874
PHENDEHYD-MONOMER[c],1.8438044521655277,0.9542425094393249
EG12298-MONOMER[c],3.3736988105824675,2.103803720955957
RIBOFLAVINSYNDEAM-MONOMER[c],2.182170025544592,2.290034611362518
G6995-MONOMER[c],2.5354204059954477,1.9294189257142926
EG10041-MONOMER[c],2.1901782951304387,2.225309281725863
PDXK-MONOMER[c],3.0388136063366744,1.724275869600789
HYDROPEROXIDII-MONOMER[c],1.5773327184757089,3.072249897613515
PYRROLINECARBREDUCT-MONOMER[c],2.8597075305088193,2.7403626894942437
EG10915-MONOMER[c],4.461184789087583,4.813467563524457
EG11362-MONOMER[c],1.400163087758489,1.6901960800285136
FOLD-MONOMER[c],3.097037711556601,3.269979676645324
G6895-MONOMER[c],3.885381536995373,3.4643404846276673
G6701-MONOMER[i],2.1850403409203945,1.8195439355418688
G7866-MONOMER[c],0.39183430213547876,0.8450980400142568
TAR-MONOMER[i],3.460999073680046,0.47712125471966244
EG10735-MONOMER[c],2.4396889763698524,2.530199698203082
GUTB-MONOMER[c],1.864234076842406,1.0413926851582251
G6186-MONOMER[c],0.3119040868710567,0.3010299956639812
G6326-MONOMER[c],1.9463137057257844,1.7323937598229686
YHJE-MONOMER[i],2.9554612255099326,2.670245853074124
EG10611-MONOMER[c],2.8370912071237635,3.119915410257991
EG11061-MONOMER[c],1.6337023338963614,2.1072099696478683
EG11484-MONOMER[c],1.5762632817311923,2.037426497940624
LARGEILVB-MONOMER[c],3.103326095006983,3.2610248339923973
EG12657-MONOMER[c],3.295550732302744,2.786041210242554
EG11064-MONOMER[c],0.8167315410170103,1.505149978319906
SBP-MONOMER[p],2.5107515877048328,3.132899769944483
G6978-MONOMER[c],2.431430831015042,2.346352974450639
EG12421-MONOMER[c],2.8402497903295343,0.6020599913279624
CYST-MONOMER[i],2.8608435243995958,2.416640507338281
EG12240-MONOMER[i],0.6452337783794638,1.146128035678238
G6806-MONOMER[c],1.8487791839786551,1.9912260756924949
CYOA-MONOMER[i],3.291350287496733,3.417803722639881
EG10463-MONOMER[i],3.085025951076576,3.523616419054371
ANSB-MONOMER[p],1.3711721717727516,0.7781512503836436
G6570-MONOMER[o],2.688546604843669,2.1958996524092336
EG12254-MONOMER[p],1.8103603589218389,2.0681858617461617
CYDC-MONOMER[i],2.0174100555406738,1.8920946026904804
PDXA-MONOMER[c],2.0522189154243686,2.2671717284030137
KDUD-MONOMER[c],1.7341400627608765,1.724275869600789
ARTP-MONOMER[i],2.567314501305406,2.7701152947871015
EG12163-MONOMER[c],2.421618695908183,1.7708520116421442
G6833-MONOMER[c],3.092909606606867,0.9030899869919435
EG11171-MONOMER[c],2.6340397529036945,2.3010299956639813
G6337-MONOMER[c],2.781347024627201,2.639486489268586
DIHYDROXYACIDDEHYDRAT-MONOMER[c],2.758585274797654,3.0791812460476247
EG10360-MONOMER[c],4.124226057077257,4.591376296317914
EG11309-MONOMER[c],1.9548181736426171,2.617000341120899
EG11071-MONOMER[c],1.7859246074835449,1.0413926851582251
PRIBFAICARPISOM-MONOMER[c],2.6998864251772674,3.3267453795653217
KEFC-MONOMER[i],1.5410920247836593,0.47712125471966244
G6853-MONOMER[c],1.574164501673557,0.6020599913279624
BARA-MONOMER[i],1.2462712400652212,0.47712125471966244
G7746-MONOMER[c],2.7398331850424382,2.230448921378274
EG11254-MONOMER[c],2.228374967084036,1.7558748556724915
RPON-MONOMER[c],2.4783855994144997,2.4756711883244296
EG10950-MONOMER[o],2.086276245292165,1.9084850188786497
G6442-MONOMER[c],2.2955861801064006,1.4471580313422192
FABH-MONOMER[c],2.855018041256643,3.3265406685165617
EG11127-MONOMER[c],1.9322240129665125,1.8129133566428555
G6435-MONOMER[c],2.708997595246712,2.514547752660286
G7875-MONOMER[i],1.6332259075548567,0.6020599913279624
FUMA-MONOMER[c],2.8342922956953687,3.131297796597623
G7689-MONOMER[c],2.483759537981481,2.5705429398818973
EG11603-MONOMER[c],2.1380443585018125,2.459392487759231
EG11983-MONOMER[c],2.6097445808380684,2.8976270912904414
G7196-MONOMER[c],1.9761798906167543,1.9822712330395684
ALDDEHYDROGB-MONOMER[c],0.18799048235538893,2.7708520116421442
EG11202-MONOMER[c],2.42814825965643,2.3944516808262164
BAES-MONOMER[i],2.075923080465273,1.0
BAER-MONOMER[c],2.186883249685701,2.4424797690644486
TRYPSYN-APROTEIN[c],3.33419236004647,3.6422666189026733
G6322-MONOMER[p],2.895516330170912,3.3681008517093516
G6640-MONOMER[c],1.4374641266598087,1.8512583487190752
EG12404-MONOMER[c],3.4085851887030434,3.3057811512549824
EG11299-MONOMER[i],2.1799289252530545,1.9344984512435677
PD03585[c],2.1882112048642495,2.761927838420529
GLUCDEHYDROG-MONOMER[m],2.666151801034609,1.6434526764861874
EG11885-MONOMER[p],3.074257121581469,2.997386384397313
EG11201-MONOMER[c],2.0478642881766405,1.0413926851582251
ARGS-MONOMER[c],2.8839214397385686,2.9740509027928774
AROB-MONOMER[c],1.9817811685788183,2.48572142648158
NANK-MONOMER[c],1.9877747076217163,0.9030899869919435
EG12717-MONOMER[c],2.7871315523637676,2.383815365980431
EG10763-MONOMER[c],1.2383724213345004,0.6020599913279624
G7524-MONOMER[c],2.7704420483037255,2.6138418218760693
G6502-MONOMER[c],2.0873421083779204,2.0755469613925306
MONOMER0-1261[c],2.019372544797545,1.9822712330395684
ACSERLYB-MONOMER[c],2.9055328511620826,3.185825359612962
G7191-MONOMER[c],2.938510266676646,3.1522883443830563
EG11928-MONOMER[c],1.6307289021154645,2.6580113966571126
EG11137-MONOMER[c],3.2549041406810657,2.8992731873176036
EG10530-MONOMER[i],2.258748881036544,2.1702617153949575
G6334-MONOMER[c],2.587651174008883,3.070037866607755
EG10559-MONOMER[p],1.9561665388242382,2.3820170425748683
RCSF-MONOMER[p],3.0701299844922842,2.8920946026904804
EG12048-MONOMER[c],2.784942372933888,2.921166050637739
YHES-MONOMER[i],2.1844143458188743,1.7558748556724915
EG10748-MONOMER[i],1.6297079688983402,1.505149978319906
G7911-MONOMER[p],1.5262156003066716,1.4313637641589874
G7645-MONOMER[i],2.155459765371372,1.0413926851582251
EG10606-MONOMER[i],2.0316284151381345,0.9030899869919435
EG10374-MONOMER[p],2.0698957047533817,2.2380461031287955
G6469-MONOMER[c],1.829457933036166,0.6989700043360189
DALADALALIGA-MONOMER[c],2.422675213759562,2.1492191126553797
EG12878-MONOMER[c],2.8106884570674784,2.910624404889201
G7461-MONOMER[i],2.69182308325277,0.6989700043360189
G7073-MONOMER[p],2.013811173687896,1.845098040014257
KGTP-MONOMER[i],3.4336498507236146,2.0969100130080562
EG11063-MONOMER[c],1.5444011642105855,0.3010299956639812
G7553-MONOMER[c],2.7566027592510327,2.886490725172482
EG10671-MONOMER[o],5.086036750077634,4.380536840488749
MGLA-MONOMER[i],2.0179548678778936,1.414973347970818
EG11921-MONOMER[c],2.3973660695631405,1.2304489213782739
EG10874-MONOMER[c],4.429819375288609,4.498214033179823
TRPS-MONOMER[c],3.277296676696256,3.2598326990634834
FPPSYN-MONOMER[c],2.532212590710007,1.0791812460476249
G6769-MONOMER[c],0.8864722701686544,1.0413926851582251
ATPG-MONOMER[m],3.2336858624117424,3.363235804483694
EG10462-MONOMER[m],2.967775486106034,2.655138434811382
SUCCSEMIALDDEHYDROG-MONOMER[c],1.970109801729018,2.8567288903828825
G6415-MONOMER[p],1.7298910444345827,3.8326366275967034
G7193-MONOMER[c],2.1668261163138736,2.2833012287035497
EG12868-MONOMER[c],3.0687473969802253,2.833147111912785
G6194-MONOMER[p],3.22034222077212,3.6053050461411096
TSA-REDUCT-MONOMER[c],1.5635335097322927,1.4471580313422192
LEUS-MONOMER[c],3.212378747257232,3.2664668954402414
EG11932-MONOMER[c],2.3800682411154064,2.298853076409707
EG10343-MONOMER[c],2.333109568535331,1.7075701760979363
EG11298-MONOMER[c],2.3796020831524407,2.311753861055754
G7656-MONOMER[c],2.289419986789943,2.622214022966295
EG10487-MONOMER[c],1.7134984541440623,1.2304489213782739
PD04132[c],1.752358212543911,0.3010299956639812
EG12132-MONOMER[c],2.9649480018996215,3.161966616364075
G6699-MONOMER[c],2.620839147718315,3.13956426617585
GLUCARDEHYDRA-MONOMER[c],1.4536392012778117,0.3010299956639812
EG10889-MONOMER[c],4.417999550566563,0.6020599913279624
G6903-MONOMER[c],2.8516234836198158,1.8750612633917
EG11183-MONOMER[i],2.8477995164072563,2.959994838328416
EG12875-MONOMER[o],2.8337050684257763,3.139249217571607
G7882-MONOMER[c],2.445546564943319,2.0969100130080562
EG10597-MONOMER[c],3.192026445279787,3.4435758797502576
EG12172-MONOMER[c],3.1508613151598275,3.2990712600274095
GLYS-MONOMER[c],3.16781268487662,3.464638559095033
EG11059-MONOMER[c],2.6460900067441355,2.6599162000698504
NRDB-MONOMER[c],2.9257238488733384,2.6532125137753435
TDPFUCACTRANS-MONOMER[c],1.3736725328209827,1.4771212547196624
CYCLASE-MONOMER[c],2.8196351158251165,3.012837224705172
G7664-MONOMER[m],2.3027988493568436,1.7708520116421442
G7214-MONOMER[c],2.317643500358984,3.2837533833325265
EG11085-MONOMER[c],2.2525581509279715,2.574031267727719
MONOMER0-561[i],2.004848928812256,0.0
G6244-MONOMER[c],1.5878398764853894,1.146128035678238
G6875-MONOMER[i],1.8656107304075957,1.9590413923210936
G7348-MONOMER[i],2.1847058965236608,1.9637878273455553
G6097-MONOMER[c],2.858851533793693,2.8686444383948255
G7453-MONOMER[i],2.619036073013617,3.1604685311190375
GPH-MONOMER[c],2.5672869330157155,2.8686444383948255
CPXA-MONOMER[i],2.1628522523109277,1.662757831681574
PPX-MONOMER[i],2.3158386024433684,1.505149978319906
G6265-MONOMER[i],2.1222881068802257,1.0
EG11117-MONOMER[i],2.6890051961325288,2.5728716022004803
EG10634-MONOMER[c],3.010310547591603,3.103461622094705
G7172-MONOMER[c],2.444258597857233,0.6989700043360189
G6759-MONOMER[c],2.5336895600326965,1.8864907251724818
G7571-MONOMER[c],2.1900671651463854,1.5440680443502757
EG11160-MONOMER[m],3.0517995548674275,3.455606112581867
G7684-MONOMER[c],1.940149060334766,1.5563025007672873
GLUC1PURIDYLTRANS-MONOMER[c],3.1748833322537835,3.2095150145426308
EG10824-MONOMER[c],0.9815332582739148,1.6127838567197355
EG12454-MONOMER[c],2.7383284209455043,2.716003343634799
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c],2.3686489750389987,1.505149978319906
PROTEIN-NRII[c],1.5791140220117004,1.8260748027008264
EG11268-MONOMER[c],2.9338311359221843,2.8549130223078554
G7016-MONOMER[c],2.295468471267297,1.255272505103306
EG11004-MONOMER[c],2.0352272676948022,0.0
EG10040-MONOMER[p],2.082581686357545,1.3010299956639813
EG10780-MONOMER[p],2.9214022045444334,2.0681858617461617
G7408-MONOMER[c],2.181115202209174,2.2041199826559246
EG11915-MONOMER[c],1.5875734370928116,0.9542425094393249
G7675-MONOMER[c],1.952099650339775,2.113943352306837
G6856-MONOMER[c],1.8413318772337117,1.2041199826559248
G7105-MONOMER[i],0.5278886871781171,0.0
EG11440-MONOMER[c],3.056136140086752,2.9479236198317262
DTDPDEHYRHAMREDUCT-MONOMER[c],2.5733851710502136,2.8819549713396007
EG11829-MONOMER[c],1.813511441129653,1.3617278360175928
EG10596-MONOMER[c],2.700917368202268,2.2355284469075487
G6949-MONOMER[p],1.4342637586222236,1.255272505103306
LSERINEDEAM1-MONOMER[c],2.0335446047645322,0.6989700043360189
G6116-MONOMER[c],1.1390752270443611,1.2787536009528289
G6491-MONOMER[p],1.8244068524539623,0.3010299956639812
ADENYLYLSULFKIN-MONOMER[c],2.9697654313695376,2.921686475483602
DPPA-MONOMER[p],3.493177899808851,3.693726948923647
EG12387-MONOMER[c],1.8330542810983133,1.0413926851582251
EG10124-MONOMER[p],1.9487469357709166,1.505149978319906
GLUCOKIN-MONOMER[c],2.644529394127084,2.6972293427597176
G7808-MONOMER[i],2.328856729863778,2.812244696800369
EG10665-MONOMER[c],3.1379437327253568,3.746400644491561
EG10609-MONOMER[i],1.9948659890141367,1.7160033436347992
EG10600-MONOMER[c],3.804349312717127,4.17032039987338
EG12251-MONOMER[i],2.4289674270714303,1.2304489213782739
SUCCGLUALDDEHYD-MONOMER[c],1.2772718957729994,0.7781512503836436
EG10280-MONOMER[o],2.6004791428521017,2.6748611407378116
GLUC1PADENYLTRANS-MONOMER[c],2.581728870404614,2.3820170425748683
G7489-MONOMER[c],1.2517119444711735,0.7781512503836436
G6428-MONOMER[c],1.6523060871379338,2.0453229787866576
BETA-GLUCURONID-MONOMER[c],0.06694678963061322,0.3010299956639812
ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c],2.0770678820932997,1.1760912590556813
YGIS-MONOMER[p],1.8708274242571876,1.6812412373755872
G6737-MONOMER[c],2.7414201622324947,2.1271047983648077
NIRB-MONOMER[c],0.15126767533064914,0.6020599913279624
EG12318-MONOMER[p],2.637968708660306,3.0149403497929366
G7357-MONOMER[i],2.8028677455472515,2.1072099696478683
GLNS-MONOMER[c],3.1404343524672793,3.0
SUCCCOASYN-ALPHA[c],3.8482529374534047,3.840419777736486
UBIX-MONOMER[c],1.8190379802781969,1.806179973983887
PHOSACETYLTRANS-MONOMER[c],2.8853014672294974,3.060320028688285
G6702-MONOMER[m],2.6257912952581144,1.3979400086720377
GLUSYNSMALL-MONOMER[c],3.1464412100698373,3.472171146692363
G6560-MONOMER[c],1.8875109968483916,1.6020599913279623
NAG1P-URIDYLTRANS-MONOMER[c],2.7499613714412208,2.6127838567197355
G7578-MONOMER[c],1.9188494734399326,1.380211241711606
YDCT-MONOMER[i],0.4709402336857153,1.3979400086720377
PD00200[c],0.9103560928291842,0.9542425094393249
EG10467-MONOMER[c],4.532883132009466,4.622410913773809
METI-MONOMER[m],2.310007959939803,2.780317312140151
EG11261-MONOMER[c],2.6605118005977046,2.326335860928751
G6540-MONOMER[c],2.8636410046803564,2.380211241711606
EG10286-MONOMER[o],2.1324211095095684,0.47712125471966244
EG11645-MONOMER[c],1.692316831042678,1.1139433523068367
G7619-MONOMER[c],1.8810250005153373,0.7781512503836436
GLND-MONOMER[i],2.0854220042062193,2.103803720955957
DEOXYGLUCONOKIN-MONOMER[c],2.5756321114949468,2.738780558484369
EG10504-MONOMER[c],4.195757533510927,3.652826302561005
G7212-MONOMER[c],1.0544769913165517,1.3979400086720377
YPHC-MONOMER[c],1.5665342874263926,0.47712125471966244
EG10851-MONOMER[c],2.4481184798379085,2.2380461031287955
EG10875-MONOMER[c],4.5204262410276685,3.8511971761741606
CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c],3.152833362531317,3.582744965691277
EG11147-MONOMER[c],2.849908711467383,1.146128035678238
EG10021-MONOMER[c],2.285267514453957,2.220108088040055
G6823-MONOMER[c],4.018142581401735,3.2375437381428744
EG12159-MONOMER[c],3.61162949011746,3.1290450598879582
EG11661-MONOMER[c],2.5072947647256876,2.837588438235511
L-ASPARTATE-OXID-MONOMER[c],2.617043208778413,1.4913616938342726
GST-MONOMER[c],3.1212119970888166,2.8363241157067516
EG11119-MONOMER[c],3.075881152000851,3.0696680969115957
EG10760-MONOMER[p],2.9727192036154726,2.705007959333336
ACONITASE-MONOMER[c],2.577033655743806,2.7752462597402365
GLYCOGENSYN-MONOMER[c],2.2399938261148478,2.5211380837040362
YHBG-MONOMER[i],2.832555067743168,3.2137832993353044
YJCG-MONOMER[i],1.3380794666535014,1.6127838567197355
EG11145-MONOMER[i],1.2166717600189103,0.3010299956639812
G6638-MONOMER[c],2.9153328969025094,1.919078092376074
GPMA-MONOMER[c],4.407929549127372,4.081239260911698
ACYLCOADEHYDROG-MONOMER[c],1.0426508386948423,1.9395192526186185
G6468-MONOMER[c],2.8012819822530743,2.6414741105040997
G7713-MONOMER[c],2.177546696054437,1.3424226808222062
PROTEIN-NRI[c],1.9831579813095421,2.113943352306837
G7258-MONOMER[i],2.364326009198341,3.018284308426531
THIOESTERII-MONOMER[c],2.5126168066729955,2.380211241711606
EG10119-MONOMER[c],2.1034885061153816,0.8450980400142568
EG10952-MONOMER[m],3.2812836348304324,3.435525851498655
G7718-MONOMER[i],1.6918340756852113,1.2787536009528289
NRDA-MONOMER[c],3.134815219386525,1.462397997898956
EG10087-MONOMER[c],1.3730867714119606,1.255272505103306
YJCE-MONOMER[i],1.853222215212738,1.7558748556724915
RIBOKIN-MONOMER[c],2.266727007041298,1.8260748027008264
G7012-MONOMER[p],3.0402414561080335,3.144262773761991
EG11212-MONOMER[c],1.9126529386585538,2.9410142437055695
L-LACTDEHYDROGFMN-MONOMER[i],1.751065165814867,2.173186268412274
DUTP-PYROP-MONOMER[c],2.9881484605135564,3.49996186559619
EG11430-MONOMER[c],2.7840804800599295,2.9148718175400505
G6382-MONOMER[c],2.0565390478933607,0.0
EG11534-MONOMER[c],2.0441988965998634,2.561101383649056
NAPHTHOATE-SYN-MONOMER[c],3.2349133515384585,2.747411807886423
EG10666-MONOMER[c],3.386300210973845,3.0362295440862948
EG11424-MONOMER[i],2.277955636909828,0.9542425094393249
NIKA-MONOMER[p],0.6614270480930683,0.6989700043360189
OROPRIBTRANS-MONOMER[c],2.440238147897957,1.3617278360175928
EG10136-MONOMER[c],1.950468522509089,1.8129133566428555
DCUA-MONOMER[i],2.7482862723900894,2.3010299956639813
GLUSYNLARGE-MONOMER[c],3.183831944478014,3.456366033129043
EG11725-MONOMER[c],2.150451360533008,1.3424226808222062
G7431-MONOMER[c],2.6597210128877955,2.4533183400470375
HYBC-MONOMER[i],0.9773938754015478,0.7781512503836436
G7942-MONOMER[i],0.1534829635557968,1.1760912590556813
EG11305-MONOMER[i],2.7656797929381405,1.662757831681574
EG10919-MONOMER[c],4.425159869410531,4.460055486888886
G7395-MONOMER[c],2.8373310173979527,3.269045709657623
HISTDEHYD-MONOMER[c],2.780607987170533,3.5375672571526753
HISTCYCLOPRATPPHOS[c],3.094029426884298,3.2796669440484556
